Patrones: PayasoLanderANN
Salidas: GiroD, Nula, GiroI, ImpGiroD, Impulso, ImpGiroI
Entradas: Px, Py, Vx, Vy, Ang, Vv
7.463136,-41.799805,-27.632663,34.410048,54.948236,0,1
5.193573,-39.386170,-26.015603,39.757426,36.897363,0,0
4.100356,-38.080616,-25.877789,39.856364,24.163084,0,3
3.358811,-37.279012,-26.228212,36.638679,14.275510,0,4
0.827717,-35.010108,-24.472460,25.649734,-8.647355,0,3
-0.461381,-34.068691,-21.533141,19.904229,-25.893458,0,4
-1.979821,-33.050625,-15.772403,14.791542,-44.165766,0,1
-5.051794,-29.341570,-12.074755,28.273737,-60.620557,0,4
-5.613746,-27.526256,-0.941209,21.277242,-61.914878,0,5
-5.550352,-26.885903,1.956294,20.351291,-55.023141,0,2
-5.495626,-26.415346,1.917364,22.453196,-48.070674,0,1
-5.180232,-22.728210,2.401299,31.750280,-26.872307,0,4
-4.887107,-21.238842,4.815075,26.896438,-23.455573,0,1
-4.421179,-18.962887,5.033228,31.144792,-20.887022,0,4
-4.257875,-18.343295,5.979110,28.128770,-19.502591,0,5
-3.877583,-17.273500,6.869381,24.677564,-7.613209,0,2
-3.780755,-16.997094,6.800688,25.694009,-4.056532,0,1
-2.875776,-13.705700,5.714116,32.770022,16.665192,0,4
-2.678167,-12.751865,4.112417,28.203573,18.747312,0,3
-2.538340,-11.915705,3.118718,26.224840,13.487789,0,0
-2.494399,-11.622959,3.087530,27.225246,11.200587,0,1
-2.241682,-9.684716,2.864341,30.459044,1.606472,0,4
-2.082730,-8.519420,2.784765,26.834673,-2.135219,0,1
-1.927394,-7.294994,2.795664,28.212401,-4.587552,0,4
-1.549602,-5.429432,3.666212,18.880078,-7.257432,0,1
-1.394024,-4.782426,3.763379,19.535044,-7.803864,0,4
-0.728270,-3.489067,5.288040,8.260807,-8.761253,0,1
30.718954,-80.740741,0,0,0,0,1
30.718954,-74.693859,0,33.633904,0,0,1
30.718954,-59.733517,0,57.582880,0,0,1
30.718954,-50.401852,0,64.004860,0,0,4
30.718610,-47.274232,-0.024338,54.702243,0.925241,0,5
30.351098,-42.032408,-6.465795,36.989603,50.361010,0,4
30.111344,-41.279557,-9.160961,34.630067,59.192529,0,3
27.470219,-37.955871,-21.400078,24.447466,37.395837,0,0
27.170148,-37.683418,-21.186078,25.459615,32.723514,0,1
25.432024,-35.827632,-19.946271,31.322076,13.949986,0,2
25.146227,-35.507811,-20.101666,29.772526,13.476643,0,5
23.516630,-34.045624,-21.780162,21.808530,24.258009,0,4
22.043140,-33.175841,-24.090824,15.703116,31.695452,0,3
19.478138,-32.384980,-26.668555,6.665306,14.084818,0,4
19.106693,-32.301569,-26.401870,7.846872,10.851890,0,1
14.250870,-29.883879,-22.626568,20.807022,-11.740856,0,4
12.769865,-28.999753,-19.807243,13.756243,-13.554620,0,5
12.490412,-28.839500,-19.609171,14.883069,-12.176346,0,2
11.408275,-28.086118,-18.836491,19.242486,-0.511350,0,1
8.882438,-25.418491,-17.035385,29.420182,17.033430,0,0
7.484232,-23.316164,-16.038477,35.054288,2.162788,0,1
6.601970,-21.748084,-15.194032,36.120410,-8.098251,0,4
5.625024,-20.068618,-12.767178,28.310021,-15.185506,0,5
4.963556,-18.990655,-11.274967,24.836179,-7.906725,0,2
4.806260,-18.715553,-11.162218,25.838071,-5.262736,0,1
3.022953,-14.619369,-10.208162,34.677481,11.901669,0,4
1.375853,-11.809506,-12.898296,19.632027,15.363286,0,3
0.433811,-10.986764,-13.300485,12.568267,1.663914,0,4
-0.454578,-10.532632,-11.840104,5.829666,-11.274174,0,3
-1.038448,-10.416873,-9.200226,0.909494,-27.528605,0,4
-1.363437,-10.433689,-7.253552,-0.033642,-37.624553,0,1
-2.242049,-9.848758,-6.626245,10.825448,-53.263894,0,2
-2.960569,-8.487874,-6.114333,19.707773,-29.702289,0,0
-3.287589,-7.559544,-5.146916,21.455066,-27.832071,0,3
-3.348914,-7.345648,-4.354802,20.103416,-28.736173,0,4
-2.869210,-5.707831,7.301071,4.129362,-35.235606,0,1
-2.767657,-5.651202,7.228061,5.334591,-34.491345,0,2
-2.271007,-5.175270,6.873814,11.230926,-20.481567,0,1
-1.614492,-4.024961,6.536904,16.494193,-4.945457,0,4
-1.153673,-3.339536,6.391900,12.052644,0.894761,0,1
-0.716816,-2.543368,5.964674,15.099742,4.332242,0,4
-0.404434,-2.018964,5.322549,12.077932,6.040250,0,1
56.209150,-81.604938,0,0,0,0,1
56.209150,-75.917618,0,32.705829,0,0,1
56.209150,-60.585603,0,57.590369,0,0,1
56.209150,-58.727618,0,57.085405,0,0,4
56.209150,-52.470059,0,37.216426,0,0,1
56.209150,-48.949121,0,44.054338,0.935320,0,2
56.203031,-46.492771,-0.432119,45.570411,16.503214,0,5
55.834440,-43.535065,-7.139246,35.473769,57.287641,0,4
54.997761,-41.793736,-15.141086,30.872559,78.399709,0,3
52.472260,-39.423471,-26.092194,26.435942,65.137572,0,0
51.383793,-38.509818,-25.317229,29.389452,50.716711,0,1
50.679277,-37.851907,-24.813416,31.298539,43.782635,0,2
48.643709,-35.634367,-23.361339,36.818804,47.524002,0,1
47.649815,-34.415982,-23.983602,37.304030,52.217725,0,4
43.880772,-31.391736,-34.124874,26.980966,58.993160,0,3
37.253348,-28.923464,-40.378181,11.966616,6.081359,0,4
35.033585,-28.529884,-38.500042,9.083941,-11.926184,0,1
31.883222,-27.714472,-35.513992,13.487133,-28.047255,0,4
28.463059,-27.026834,-25.900581,4.001773,-37.508656,0,5
27.145530,-26.949697,-22.277912,1.903441,-28.945779,0,2
26.220344,-26.810268,-21.616236,5.568905,-16.860801,0,1
25.026707,-26.471335,-20.640446,7.782882,-4.690773,0,4
23.051589,-26.252887,-19.579907,1.248920,7.399086,0,1
20.670894,-25.575463,-18.260679,9.516189,14.198911,0,4
17.330533,-25.386972,-20.554899,-2.950015,17.281553,0,1
10.925944,-22.039911,-15.988040,25.631689,17.465219,0,0
10.044692,-20.839949,-15.358047,29.561729,7.192490,0,1
9.612584,-20.199634,-15.112977,28.946036,2.272620,0,4
8.204824,-18.460907,-13.486105,20.990447,-8.574516,0,1
5.894096,-14.583322,-11.415106,31.328137,-16.030687,0,4
4.976390,-12.686684,-7.663068,20.926017,-16.428065,0,5
4.597755,-11.944203,-6.252626,15.219149,-6.531689,0,4
4.426309,-11.636664,-6.023176,14.931219,-1.783971,0,1
3.537643,-9.148613,-5.711969,24.020047,12.108849,0,4
3.072033,-8.097467,-7.178207,16.815162,13.781515,0,3
2.638655,-7.527001,-7.790436,11.244989,4.747698,0,4
2.528071,-7.392617,-7.712532,12.404654,2.385025,0,1
1.899588,-6.375950,-7.066009,16.509753,-7.426426,0,4
1.463536,-5.689052,-5.698861,12.109147,-11.997089,0,1
75.490196,-81.481481,0,0,0,0,1
75.490196,-75.435137,0,33.632437,0,0,1
75.490196,-66.295755,0,50.386844,0.925963,0,2
75.485672,-64.085908,-0.319456,50.860387,12.173113,0,5
75.475406,-63.560102,-0.724719,49.128418,15.586954,0,4
75.168174,-60.370989,-5.201755,37.884047,30.688541,0,3
74.658171,-58.586128,-8.335001,30.352072,22.048485,0,4
74.540638,-58.249153,-8.251651,31.312262,19.831980,0,1
73.755382,-55.629373,-7.691078,37.713822,10.421556,0,2
73.322587,-53.944629,-7.873818,38.706155,18.441934,0,5
73.078233,-53.169209,-8.946955,35.599497,25.477562,0,4
71.893222,-50.932008,-14.506412,25.817907,40.281445,0,3
70.951473,-49.964324,-17.739707,20.599442,34.939704,0,4
69.273472,-48.910938,-20.540666,15.189279,27.330354,0,1
66.512355,-46.681535,-19.142756,23.300356,21.700710,0,4
63.534810,-45.004894,-22.443160,9.604927,20.673850,0,5
61.483065,-44.663581,-25.736899,2.452068,39.705723,0,4
60.737110,-44.619473,-26.295531,2.687081,46.249993,0,1
57.889240,-43.926772,-24.264062,12.186384,61.256107,0,0
54.638860,-41.976679,-21.943983,23.026923,26.304327,0,1
53.421012,-40.907920,-21.367869,24.567990,10.936497,0,4
53.119654,-40.662180,-21.387892,23.083153,8.939074,0,5
49.640204,-38.935831,-24.652106,8.276676,40.284522,0,4
45.334672,-38.565824,-34.407315,1.770396,68.427101,0,1
42.511651,-38.178364,-32.393804,9.020568,74.538454,0,0
38.172291,-36.548724,-29.296376,20.163716,36.940221,0,1
36.939912,-35.858448,-29.066811,20.857588,24.426841,0,4
35.688353,-35.279585,-29.635320,16.650137,16.275702,0,5
32.678439,-34.436245,-31.263294,7.390388,28.295637,0,4
31.323298,-34.249848,-31.967398,6.242498,35.698580,0,1
27.020801,-32.923500,-30.137463,15.466225,48.715595,0,4
23.141630,-31.977582,-36.416070,9.434944,52.684950,0,1
21.129416,-31.450523,-34.981132,14.015155,52.790101,0,0
16.440571,-29.313664,-31.636308,24.687452,11.259966,0,1
11.014994,-24.958826,-27.115451,34.614838,-24.669437,0,4
10.289171,-24.268402,-25.236439,31.616524,-26.061199,0,5
8.382033,-22.571855,-20.863595,22.722343,-11.217113,0,4
8.087650,-22.315999,-20.654959,23.759621,-8.210038,0,1
5.058519,-18.825846,-18.493175,34.416349,9.299665,0,0
4.790557,-18.467522,-18.532152,32.799117,8.344254,0,3
3.265328,-16.716779,-17.189876,23.586452,-11.050502,0,4
1.519618,-15.086869,-10.974391,13.821869,-32.547499,0,1
0.204556,-13.257431,-8.982635,21.200634,-40.865832,0,4
-0.142532,-12.480466,-4.428294,16.348522,-41.749512,0,5
-0.249064,-11.800715,0.168057,10.198922,-28.485730,0,4
-0.225796,-11.597596,0.820170,10.105445,-23.057364,0,1
0.003184,-6.323797,0.713692,30.501015,-2.118018,0,4
0.112562,-4.093302,0.911242,19.521818,-0.718897,0,1
-75.653595,-67.407407,0,0,0,0,1
-75.653595,-61.720504,0,32.704121,0,0,1
-75.653595,-59.024954,0,36.505051,0,0,4
-75.653244,-56.509424,0.024668,23.973235,-0.933590,0,3
-75.451421,-54.887072,4.148479,11.588898,-37.410091,0,4
-75.393586,-54.751709,4.106994,12.722396,-41.977595,0,1
-74.926104,-53.257246,5.376580,19.514430,-65.532719,0,4
-74.397226,-52.510218,11.766179,16.328849,-72.569987,0,3
-71.738265,-51.148091,28.403065,13.286605,-100,0,4
-70.856184,-50.868731,32.157512,13.022202,-100,0,5
-64.956750,-49.569517,47.090117,12.091398,-80.058168,0,1
-59.834680,-48.128933,44.944535,18.825162,-60.305397,0,4
-57.846098,-47.588995,47.848936,15.865870,-57.181399,0,3
-54.263635,-46.865536,51.356308,13.363530,-68.319829,0,0
-52.835787,-46.544897,50.334318,15.589175,-76.249746,0,1
-51.431396,-46.176064,49.332665,17.779182,-81.788423,0,2
-44.813508,-43.655378,44.615578,28.101649,-56.889381,0,1
-41.143849,-41.663435,42.991548,31.489296,-38.534162,0,4
-38.643479,-40.464721,44.751221,25.921116,-32.284875,0,3
-34.701423,-39.096145,47.860645,18.231209,-45.353938,0,4
-31.876071,-38.431209,51.061080,13.963044,-54.022933,0,5
-24.946842,-37.565996,55.470246,6.615720,-27.862628,0,2
-24.163860,-37.481812,54.915544,7.814554,-23.112995,0,1
-18.221963,-36.397739,50.621253,14.396868,1.967736,0,5
-15.460780,-35.928078,47.375219,8.969224,18.578539,0,4
-11.766626,-35.600968,41.014264,4.166850,36.290460,0,1
-4.727744,-33.886102,35.990879,19.037673,52.177966,0,2
-3.242507,-33.225000,33.395825,20.174909,61.091439,0,5
-1.639277,-32.450438,25.304313,17.169106,79.600775,0,4
-0.320900,-31.599346,14.080341,15.295834,95.693677,0,3
0.233746,-30.805960,5.167822,15.376228,90.141383,0,0
0.518867,-30.032228,4.964189,19.714976,74.261949,0,1
0.926145,-28.532485,4.673685,25.913781,56.264415,0,0
1.247286,-26.988147,4.444628,30.801639,33.677171,0,1
1.546589,-25.216616,3.796935,32.973909,16.416676,0,4
1.776988,-23.446322,2.172098,23.764052,5.681621,0,5
1.878888,-22.410061,0.762788,16.519573,14.932059,0,4
1.887466,-22.074247,0.301311,16.244137,19.291386,0,1
1.912204,-20.788569,0.283678,22.651428,27.069003,0,0
1.935461,-19.108210,0.267077,28.673362,12.213196,0,1
1.958123,-17.073687,0.301907,31.822847,-1.908647,0,4
2.022985,-15.350442,1.062376,25.159957,-9.350502,0,1
2.115015,-13.541615,1.349223,28.544777,-13.302181,0,4
2.167865,-12.978256,2.027577,25.521346,-13.222636,0,5
2.237176,-12.479546,2.572610,22.545576,-10.570095,0,4
2.315910,-12.016985,2.765659,22.136615,-8.423120,0,1
2.858276,-7.197954,2.378628,36.614548,-0.233026,0,2
2.954447,-5.992665,2.104889,36.755502,7.730625,0,5
3.009874,-4.914439,0.798356,32.041431,20.138240,0,4
3.004986,-4.274348,-0.513048,29.064613,26.089961,0,3
-56.862745,-66.172840,0,0,0,0,1
-56.862745,-60.125990,0,33.634015,0,0,1
-56.862745,-58.206241,0,35.624242,0,0,4
-56.862394,-56.555929,0.024688,27.720744,-0.934092,0,3
-56.660985,-54.591179,4.142848,15.018312,-37.388979,0,4
-55.784124,-53.781641,12.769817,8.006762,-60.431518,0,5
-54.031080,-53.419330,20.044139,3.950972,-46.209243,0,2
-53.196448,-53.214906,19.448808,7.565283,-31.929291,0,1
-51.600825,-52.468310,18.310666,14.475014,-13.558883,0,0
-51.337802,-52.327487,18.473888,13.090932,-13.132066,0,3
-49.691942,-51.784466,20.376476,5.303127,-26.898581,0,4
-47.780973,-51.674369,23.488763,0.945132,-40.326695,0,1
-45.543811,-51.237366,21.893062,9.416521,-47.345691,0,2
-43.747668,-50.376023,20.611884,16.217894,-31.270558,0,1
-42.323148,-49.360536,20.086637,19.108948,-18.454590,0,4
-39.679742,-48.188246,20.920759,6.757861,-8.079234,0,3
-37.537636,-48.061239,22.706282,-1.892816,-29.126580,0,4
-36.530908,-48.165388,23.767152,-2.726917,-38.798587,0,1
-34.881886,-48.131588,23.846131,1.374917,-49.445086,0,4
-34.159613,-48.131349,25.975810,-0.429782,-53.308729,0,3
-32.085601,-48.252380,30.642718,-2.023967,-73.972090,0,0
-31.230747,-48.254851,30.032928,0.516430,-84.545596,0,1
-30.363056,-48.218844,31.516734,1.596385,-93.113624,0,4
-28.866572,-48.170874,37.010255,1.477432,-100,0,5
-25.900026,-48.082946,43.619215,2.573734,-94.396558,0,2
-20.611596,-47.258093,39.846905,13.217342,-48.735017,0,1
-12.797026,-43.760446,34.270664,28.944042,-6.747945,0,2
-10.904379,-42.444628,32.728743,30.242841,7.251353,0,4
-7.207242,-40.217679,26.080294,19.689845,27.317961,0,1
-5.067549,-38.719505,24.554079,25.890094,34.194889,0,2
-3.711135,-37.505807,23.586550,29.820589,46.834773,0,1
-1.178552,-34.613646,20.202619,35.254893,64.049557,0,4
-0.682242,-33.892535,16.634363,33.183083,65.595579,0,3
0.544479,-30.763762,3.148384,22.387191,22.439024,0,0
0.588641,-30.513040,3.116900,23.420395,16.787700,0,1
0.966708,-27.777065,2.847342,32.265691,-13.426050,0,2
1.237202,-25.112641,2.600449,36.083867,2.018926,0,5
1.323043,-24.056418,1.604516,31.343243,16.596025,0,4
1.339171,-23.147624,-0.304790,26.928121,27.017465,0,3
1.274581,-22.346195,-1.748609,25.134220,28.784185,0,1
0.974468,-17.912212,-1.534441,37.437758,29.335158,0,0
0.849242,-15.593946,-1.897165,38.637445,11.075637,0,3
0.835021,-15.391415,-1.996033,37.624474,8.914117,0,4
0.693732,-13.639681,-1.756902,29.645134,-5.959990,0,5
0.584115,-12.049846,-1.160761,23.095481,2.850773,0,1
0.392395,-8.287367,-1.512786,32.264140,18.406879,0,3
0.294176,-7.351666,-2.666191,27.678550,13.647589,0,4
-0.173898,-5.399709,-4.125410,14.493690,3.174010,0,3
-0.344919,-4.996934,-3.965379,12.844932,-5.915566,0,0
-0.400776,-4.846653,-3.925725,13.978873,-9.237390,0,1
-0.662345,-3.949245,-3.174662,16.995777,-21.408324,0,4
-0.728746,-3.153551,1.040014,9.214982,-28.714734,0,5
-0.465912,-2.815024,3.891530,4.210133,-13.573649,0,1
-33.496732,-66.049383,0,0,0,0,1
-33.496732,-60.362471,0,32.704398,0,0,1
-33.496732,-60.028017,0,31.115152,0,0,4
-33.496378,-58.861932,0.024861,24.935767,-0.938449,0,3
-33.353660,-57.285359,3.197846,13.666002,-31.381799,0,4
-32.917346,-56.739205,8.379374,8.072678,-49.803958,0,3
-32.800020,-56.640394,8.295580,9.246766,-54.082137,0,0
-32.229355,-55.957396,7.889014,14.946689,-81.495178,0,1
-31.344726,-54.276466,9.455691,22.235235,-100,0,4
-30.517179,-53.348321,17.658683,21.359078,-100,0,5
-25.593280,-50.945856,35.329130,16.555111,-53.359714,0,1
-18.237414,-46.602018,30.081263,32.757413,-11.741552,0,2
-16.578711,-45.130555,28.825641,33.900398,2.672829,0,5
-15.403059,-44.142917,26.969096,29.236399,17.835463,0,4
-15.031134,-43.844680,26.141551,27.744163,21.276770,0,3
-13.057090,-42.358196,21.644005,21.664794,19.192044,0,0
-12.754353,-42.115861,21.427564,22.701642,16.925908,0,1
-8.551126,-37.238111,18.410360,34.580097,0.702636,0,4
-7.039104,-35.372563,17.393945,25.205151,-0.333823,0,5
-5.865995,-34.235320,15.990966,20.358456,14.348962,0,2
-5.420931,-33.767202,15.672745,22.447660,23.252113,0,1
-3.319954,-30.775979,14.174150,32.314667,47.110719,0,0
-2.156096,-28.493074,13.344681,37.782454,33.825631,0,1
-1.069140,-25.900286,12.021617,40.458290,20.671997,0,4
-0.754866,-25.086152,10.795296,37.251522,18.770539,0,5
0.088861,-22.477137,4.137840,25.634877,42.316500,0,4
0.158791,-21.730871,0.349807,22.106599,51.554655,0,3
-0.284508,-20.383047,-6.884177,16.509769,40.104977,0,0
-0.380459,-20.195899,-6.815335,17.593756,36.681853,0,1
-1.550718,-16.737657,-5.980600,30.827195,12.644271,0,0
-1.800884,-15.714531,-5.883352,31.133066,3.056898,0,3
-1.962112,-15.098382,-5.594368,28.017112,-5.238840,0,4
-2.348382,-13.441098,-2.219089,17.858172,-22.762390,0,5
-2.388022,-12.703714,0.358533,11.081368,-15.023584,0,4
-2.368527,-12.483295,0.686428,10.902270,-11.096847,0,1
-2.267807,-10.416318,0.614586,22.910867,-0.507386,0,0
-2.249194,-9.918947,0.702538,22.438259,-3.789779,0,3
-2.221333,-9.485415,1.096933,19.505238,-9.033495,0,4
-2.153509,-8.923685,1.695971,17.766183,-15.082679,0,1
-2.059976,-8.050731,1.629143,22.008826,-19.744649,0,2
-2.007850,-7.571872,2.056925,21.593694,-17.492108,0,5
-1.850594,-6.802281,3.033502,15.862720,-5.261860,0,4
-1.721976,-6.356478,2.994359,14.172811,2.721839,0,1
-1.520197,-5.446692,2.541768,17.128612,11.534002,0,4
-1.437375,-4.482158,-0.435733,8.863164,18.801987,0,1
-1.469381,-4.003342,-0.965172,11.002232,20.686452,0,4
-1.518724,-3.811032,-2.014110,8.420388,20.434968,0,3
-1.955864,-3.661931,-2.189518,-4.172567,-20.493858,0,4
-1.998425,-3.761326,-1.495183,-3.990071,-29.582635,0,1
-2.084847,-3.793396,-0.270085,0.129088,-45.450556,0,4
-2.040806,-3.821000,2.163630,-1.751339,-48.871674,0,5
-1.258511,-4.310038,9.262578,-7.146915,-28.067975,0,2
-1.128627,-4.372309,9.169952,-5.818785,-23.760902,0,1
0.778777,-3.574012,7.601030,11.196410,7.818389,0,4
1.332937,-3.128305,5.919520,5.771963,11.179086,0,1
-9.150327,-65.185185,0,0,0,0,1
-9.150327,-59.498322,0,32.704191,0,0,1
-9.150327,-58.027111,0,33.853505,0,0,4
-9.150327,-55.483250,0,22.596231,0,0,1
-9.150327,-45.662707,0,43.748849,0,0,4
-9.149975,-43.590777,0.024727,35.447542,-0.935097,0,3
-9.019032,-41.129505,2.382682,25.747817,-31.357946,0,1
-8.617607,-37.039202,3.639383,35.092233,-62.018142,0,4
-8.335429,-35.982598,8.157058,31.934573,-64.355001,0,5
-6.501176,-33.421174,17.470798,23.735591,-33.250639,0,1
-2.653105,-27.518649,14.726891,39.748789,3.133326,0,2
-2.042863,-26.211213,13.954556,39.783232,12.576889,0,5
-1.677290,-25.419362,12.710741,36.613731,20.678926,0,4
-0.851807,-23.396855,7.268956,27.880819,36.131570,0,3
-0.498250,-21.884441,2.739137,22.175487,25.311346,0,1
-0.031152,-17.867266,2.231874,32.318323,6.536000,0,4
0.180402,-15.283029,1.112559,19.747494,2.356175,0,1
0.438353,-9.674744,0.916489,34.759025,0.454488,0,4
0.614412,-5.917289,0.679865,13.456877,0.180825,0,1
0.722633,-3.314475,0.599012,23.671384,0.136209,0,4
0.800362,-1.607751,0.512620,11.922142,0.124771,0,1
14.542484,-64.444444,0,0,0,0,1
14.542484,-58.398767,0,33.630498,0,0,1
14.542484,-52.883772,0,42.379739,0,0,4
14.542484,-49.860827,0,31.929437,0,0,1
14.542484,-46.777273,0,39.164180,0.933311,0,2
14.539364,-45.493682,-0.220219,39.224026,8.377888,0,5
14.295744,-43.015863,-5.028286,28.824209,43.768339,0,4
13.978526,-42.167852,-8.776571,25.348091,56.055334,0,3
12.840564,-40.775203,-16.489301,19.020146,53.224144,0,4
12.610856,-40.561735,-16.324408,20.078389,51.606190,0,1
11.056152,-38.748000,-15.215415,27.249398,43.036085,0,0
10.010556,-37.134142,-14.469708,32.072368,25.505706,0,1
9.804394,-36.774997,-14.325011,33.028509,22.919832,0,2
8.632520,-34.457439,-13.486714,38.428037,27.722539,0,1
8.069938,-33.165888,-13.086145,41.025137,31.796803,0,0
6.653339,-29.338075,-12.075171,47.557548,9.024923,0,1
6.482267,-28.848281,-12.094616,45.830963,5.336874,0,4
5.816714,-27.067862,-11.412591,39.079073,-5.167550,0,5
4.907643,-24.895829,-10.387213,31.962349,4.097830,0,1
3.515272,-20.941137,-9.394009,40.919064,18.505172,0,0
3.376947,-20.520361,-9.760059,39.294884,17.565613,0,3
2.789908,-19.010761,-10.569833,32.873871,7.208068,0,4
2.342924,-18.029525,-10.434760,30.682987,0.197269,0,1
1.623280,-16.230224,-9.923353,35.360060,-8.461603,0,0
0.954258,-14.230132,-8.722824,37.352061,-27.520350,0,4
0.842332,-13.843806,-7.845186,35.839312,-30.321934,0,5
0.402768,-11.591492,-2.195994,25.640910,-22.925769,0,4
0.372746,-11.313855,-2.174034,26.609689,-20.669336,0,1
0.169326,-9.056671,-1.768816,30.838211,-9.804162,0,4
0.072824,-7.177485,-0.609454,22.758406,-4.607609,0,1
0.057201,-6.684468,-0.499917,22.294539,-3.702483,0,4
0.038455,-5.116619,0.041488,10.665414,-1.188822,0,1
0.044640,-3.102721,0.044112,20.192774,-0.265485,0,4
0.047729,-2.364451,0.056788,16.969415,-0.120013,0,1
35.620915,-64.691358,0,0,0,0,1
35.620915,-58.644253,0,33.634553,0,0,1
35.620915,-55.444664,0,38.222522,0,0,4
35.620915,-51.455400,0,19.239900,0,0,1
35.620915,-51.009804,0,21.356579,0.935878,0,2
35.618910,-50.544632,-0.139731,20.900935,5.243438,0,5
35.155105,-49.091990,-7.781313,8.492550,57.378678,0,4
35.024812,-49.010161,-9.216565,7.661074,61.829469,0,3
33.823285,-48.663504,-16.478793,5.227663,64.124151,0,0
33.592337,-48.594714,-16.314005,6.431370,62.354672,0,1
31.197865,-47.022595,-14.606553,18.913333,52.366678,0,2
30.371258,-46.123794,-15.547112,21.105561,61.877324,0,5
29.867683,-45.699280,-18.482356,19.371960,68.578714,0,3
26.636593,-44.209517,-29.018814,13.714714,51.971821,0,1
20.597160,-40.314925,-24.708294,30.330449,25.750612,0,2
20.240731,-40.005918,-25.159815,28.869282,26.892533,0,5
17.488179,-38.244645,-30.353038,19.898160,52.666318,0,4
16.580583,-37.851048,-32.605125,17.897035,59.369401,0,3
15.620120,-37.473356,-33.449638,18.046193,61.269102,0,0
13.780906,-36.591774,-32.131589,22.263383,55.124282,0,1
11.572473,-35.236536,-30.556822,27.331839,46.884905,0,0
9.063255,-33.262609,-28.768641,33.092005,22.433974,0,1
5.576005,-29.668722,-26.189042,38.565098,-3.450951,0,3
4.855504,-28.897250,-25.235534,35.321822,-9.775175,0,4
2.079332,-26.204011,-19.147562,24.339207,-26.318638,0,1
